id,latitude,longitude,Review_num,Rating,Categories,Price
hOHWu75whwn2hSc2HvRc6w,34.0869930418948,-118.275715286631,2,1,"Thai, Wine Bars",1.0
UaxSpacBpGQrXv9Cytai2A,34.063763,-118.296482,2,2,"Korean, Barbeque, Bars",2.0
HCvxj0ONPGkzSi_FTS_Aug,34.03217,-118.35465,0,2,"Mexican, Breakfast & Brunch, Cocktail Bars",
us0WnDOySVXXXwCqs0AaCw,34.083336,-118.273231,2,2,"Sushi Bars, Izakaya, Seafood",2.0
zhXpP7qFcSigtLahyTzM-w,34.08339144178031,-118.3499615,0,2,"Cheesesteaks, Sandwiches, Burgers",
Cln5nzmk0idvBbcXorWboQ,34.098215265481926,-118.3330906,1,2,"Ramen, Sushi Bars",
MVb6FXT4c2onkGKFyBBCkg,34.090946,-118.370144,1,1,"Cocktail Bars, Cafes",2.0
HBjWB06zDqg17sqLmErGsg,34.0896835327148,-118.295028686523,0,2,"New American, Seafood, Supper Clubs",2.0
hOHWu75whwn2hSc2HvRc6w,34.0869930418948,-118.275715286631,2,1,"Thai, Wine Bars",1.0
UaxSpacBpGQrXv9Cytai2A,34.063763,-118.296482,2,2,"Korean, Barbeque, Bars",2.0
HCvxj0ONPGkzSi_FTS_Aug,34.03217,-118.35465,0,2,"Mexican, Breakfast & Brunch, Cocktail Bars",
us0WnDOySVXXXwCqs0AaCw,34.083336,-118.273231,2,2,"Sushi Bars, Izakaya, Seafood",2.0
zhXpP7qFcSigtLahyTzM-w,34.08339144178031,-118.3499615,0,2,"Cheesesteaks, Sandwiches, Burgers",
Cln5nzmk0idvBbcXorWboQ,34.098215265481926,-118.3330906,1,2,"Ramen, Sushi Bars",
MVb6FXT4c2onkGKFyBBCkg,34.090946,-118.370144,1,1,"Cocktail Bars, Cafes",2.0
HBjWB06zDqg17sqLmErGsg,34.0896835327148,-118.295028686523,0,2,"New American, Seafood, Supper Clubs",2.0
nqYbRGPmYA0X_sjSBtXpgw,34.102633,-118.292253,2,2,"Mediterranean, Wraps, Kebab",1.0
Gm0rzA9EQD4GgSP9TimLPQ,34.071839,-118.388383,2,1,"Italian, Venues & Event Spaces, Lounges",2.0
ewBzn3KF9B7Iw2sYirNM7A,34.04796665316672,-118.3467199,0,2,"Caribbean, Cafes",
r6-usl4pPnuj9mlP-nEr_g,34.0691820399339,-118.301501308902,2,2,"Korean, Soup, Barbeque",1.0
JFA49Hzbgw0E5FdQ3UFOew,34.06432628413452,-118.30860029748688,0,2,"Burgers, Food Stands, Bars",1.0
Xcl1eK5jHzx6x7wOKRWWDg,34.06186,-118.30848,2,2,"Korean, Barbeque, Buffets",1.0
YBd9QqbFIWcDrHGB6qR_mw,34.04075,-118.26766,0,1,"Tapas Bars, Tapas/Small Plates, Cocktail Bars",2.0
pl5_OLDDXMOdJneeTya48A,34.091112,-118.367826,1,2,"Vegan, Vegetarian, Thai",1.0
sw6oI8DqMt1tAhE-1aecdQ,34.10195,-118.3085,1,2,"Dim Sum, Cantonese, Hong Kong Style Cafe",1.0
oZn4oaOKOI-HcUGecfG4Vw,34.0688094,-118.3988906,2,2,"Steakhouses, Lounges",2.0
8MaRuBRfR80wN3civ6PpWQ,34.1088282,-118.2872851,2,1,"Coffee & Tea, Breakfast & Brunch, Cafes",1.0
DNYoYoaDFxOMc_siRy3W0Q,34.09641,-118.31076,0,2,Diners,2.0
BNuUYnr443Gyfw1gi2bzDg,34.097650433876396,-118.33129647723617,0,2,"Japanese, Seafood, Sushi Bars",
D6_mb0MZdAVvfmwYOFHK-A,34.088527,-118.361878,2,1,"New American, Cocktail Bars, Wine Bars",2.0
uteG6HIb4an-y5fFCXWo7w,34.08366,-118.34327,2,2,Indian,1.0
e8yeADAtTGRyzkOLG5iKSg,34.060099,-118.238083,2,2,"Delis, Grocery, Cajun/Creole",1.0
cD57FLQ-v-brcFOLZ0X0cQ,34.0957147,-118.29263982423105,2,2,Filipino,1.0
Xly2BWefsdcsN-8bbEcFQw,34.078148,-118.383683,0,2,"Italian, Pop-Up Restaurants",
jpMKMKAo5SwqSV1N1wh9Ww,34.04024,-118.32797,1,2,"Specialty Food, Italian",1.0
3JgioaBXTc6uiLMAGH_87Q,34.03039,-118.23652,1,2,"Japanese, Asian Fusion",1.0
HdUJltMQkcJAeQPk8kVuWw,34.06205321835146,-118.2976354313911,0,2,"Korean, Pubs, Asian Fusion",2.0
G_V5eJFfYlTEERyIPR-8MQ,34.054358,-118.251339,2,1,New American,2.0
WwC3_ApPhjTbv2YT5pH2oA,34.0736424077856,-118.376774467984,2,2,"Southern, New American, Cocktail Bars",2.0
NJ5zXTQzIlkG-EhDwqMaIQ,34.04333,-118.31965,1,2,Mexican,1.0
EWbbiUBkGzCYrEoOF05HzA,34.0807951106153,-118.386972025037,2,1,"Mexican, Vegan, Breakfast & Brunch",1.0
0cT3NCSOMeYolQqPc1eJcA,34.06675028123382,-118.2490526331066,1,2,"New American, Cocktail Bars, Seafood",2.0
WkM87Xr2NIECZU_KXKCm8Q,34.08056,-118.38652,2,1,"American, Cocktail Bars, Steakhouses",2.0
B1mGBAiuDg7ZH71O0ba6ZQ,34.06312,-118.36526,1,2,"Mediterranean, Breakfast & Brunch, Coffee & Tea",
f7CNAoEfYBuqaV7HsWcEjg,34.051369,-118.344813,1,2,"Thai, Vegan, Vegetarian",1.0
CXd07gyC_vGU0qh02UwBHA,34.08140117092864,-118.38672753302872,0,1,"Bars, Mediterranean",
tW4eYiMzeWtcJS7kLHL54g,34.072166900233,-118.360551042328,2,2,Brazilian,1.0
KAG0aFy962JY38UeWI8pWQ,34.04665,-118.25616,2,2,"Brazilian, Venues & Event Spaces, Halal",
_OPkAM3mfW1ZTvyIaZLYxg,34.02461602124082,-118.39422091717928,1,2,"Asian Fusion, New American, Cocktail Bars",1.0
uMY7uC9m7HxRNAZGkjtdbA,34.098236,-118.346585,2,1,"Brazilian, Pizza, Sandwiches",1.0
w5EOeYOoxmbYWJ1sUVD94w,34.06143,-118.35405,0,2,"Farmers Market, Comfort Food",1.0
pZc2xT8wE0MR9xuhDuNuPg,34.057521,-118.305825,1,2,Korean,
BEItepse0gBSfkJ4sb_k-g,34.06843993759294,-118.30946334676554,2,2,Thai,1.0
5LU6aNLDG10imXu3btmlcw,34.08227837651286,-118.309317,2,2,"Soul Food, Southern",1.0
GPGSBlT_Qivav8vH_d2yOg,34.0590179783646,-118.41886923183748,2,2,"Taiwanese, Desserts, Noodles",1.0
1XR2J2k4xWW72I_y-aQTRQ,34.09505,-118.37209,0,1,Restaurants,
9aj46PXO-qVVNfifEFK6Dw,34.067758,-118.398921,1,2,"Cocktail Bars, Italian, Pizza",2.0
NlT-6hFP0_6hPo36AW2lIA,34.04068054658935,-118.2500803705502,2,1,"Breakfast & Brunch, New American, Comfort Food",1.0
30jrTz8vh1xSXdtXMvt-mA,34.0498186,-118.3596124,2,2,"Southern, Seafood, Soul Food",1.0
McoTPgG-j-K4Ad-K2myQqg,34.070235,-118.351717,1,2,"American, Breakfast & Brunch, Cocktail Bars",1.0
6LbFJlg64bYEovI1ZEVCKA,34.085407067690774,-118.28705707403986,0,2,"Japanese, Thai",2.0
li-7BWzzZl9UtkqR7vvVlQ,34.0634025999557,-118.36126673292873,1,1,"Cocktail Bars, Coffee & Tea, American",1.0
wB9bJyxmmGRzNC-7LL9GmQ,34.0573502,-118.2481613,0,2,American,
wyeBlcQlwBb8K3L8dJ3ZnA,34.09928,-118.32357,0,2,"Bars, Italian",
5she1SvT28mr_Vi_D6aqAw,34.06345,-118.29487,0,2,Japanese,
DtfL4UVcrl25HbE4AsKMng,34.0551603,-118.3083861,0,2,"Italian, Korean",
Y2_4gSj9r2pzktbkWZrlig,34.0533397,-118.3769423,0,2,"Bakeries, Sandwiches, Breakfast & Brunch",1.0
pAzK1QMM0SOnNZAvl1epzg,34.10187510000001,-118.3102082,1,2,"Mediterranean, Caterers",1.0
CxdwVFNvzICpngoSj1mQpQ,34.100839,-118.3269,0,2,"Coffee & Tea, Desserts, Breakfast & Brunch",
sZg2ou5I4lsaGwlpEGoiVA,34.080997,-118.387258,1,2,"Salad, Breakfast & Brunch, Tacos",
q8buTNBt3FU9vie0D5OOxA,34.083107,-118.338883,2,1,Pizza,1.0
oY1NbopswRBWHJWr3uOn8Q,34.05248,-118.30358,0,2,"Pizza, Chicken Shop, Chicken Wings",
Fb3WueRF1ekhs72psinq5w,34.0833651,-118.3262166,2,1,"Seafood, Peruvian",1.0
tqjJYK3KyBjHRDsMT9kCpw,34.1015109972374,-118.293063073577,2,2,"Filipino, Asian Fusion, Burgers",1.0
W-9NXJW2n_ASzmyPOEEGFg,33.974653976525374,-118.42982970379892,1,2,"Pizza, Ukrainian, Breakfast & Brunch",1.0
vhUwTvtee-4B7187VVGKAA,34.0651613,-118.3437867,0,2,Pizza,
Lop79P2KM9zFUCCaBYz6zA,34.0906351,-118.307928,2,2,Mexican,1.0
ZRTzxkpr5hJGR023LtCZ3Q,33.97475319999869,-118.35731209999572,1,2,"African, New American, Soul Food",1.0
eoOJbi94rj9277dG7WIv0A,34.1030834,-118.28718817285792,2,2,"Breakfast & Brunch, Coffee & Tea, New American",1.0
ifxw-ukCBIpIOXaUqY99SQ,34.05224003482023,-118.2873901227442,0,2,"Wine Bars, Pop-Up Restaurants, Cocktail Bars",
jNh8NbmyDg7WrvLe1r8UFg,34.03960308060933,-118.3395239100762,1,2,Japanese,
-9NXuo0g_NwOPfnKX3Vr_g,34.0352819442964,-118.253066191412,2,2,"Latin American, Cocktail Bars, Wine Bars",2.0
7mDnGste6X27GytIvnOkog,34.050042694706505,-118.26040751777175,1,2,"Japanese, Steakhouses, Bars",2.0
sgqhqcRGuioPSNCVKA-PZg,34.0741838,-118.2793993,1,2,"Chinese, Asian Fusion",1.0
7JqbWRzd6z7EG8c4csI8cA,34.05738270637758,-118.3075563,1,2,"Korean, Soup",1.0
OV0dGThU7E0ZevFSuSbqZQ,34.06874,-118.26383,1,2,"Filipino, Barbeque",1.0
09yem3Q4MAu8GbqMYACw_A,34.11604,-118.23591,1,2,American,2.0
zescAlXv7_bcqcxi38ZeHw,34.083709225038746,-118.3094905,1,2,"Barbeque, Filipino, Noodles",1.0
37gMBHZA9OVE_tckoSRC4Q,34.0296223014593,-118.261869773269,1,2,Mexican,1.0
1Q7l7FJaOGbjZPS5QLfnEA,34.07633,-118.34532,0,2,Italian,
hafmNRWqoLKQ10dMVDh-yQ,34.0775467,-118.2647102,2,2,"Mediterranean, Wine Bars, Tapas/Small Plates",1.0
nlXMXx2MEiNKRrQBWWewHQ,34.05007,-118.24021,1,2,Japanese,1.0
zGE2iCUc3r-UmhVFyyd88w,34.08404,-118.28701,0,2,"Wine Bars, Persian/Iranian, Comfort Food",
lq1MXuvw45E9SfpQL-LMgw,34.09365877324404,-118.37722046726076,2,1,"French, Breakfast & Brunch, Cocktail Bars",2.0
EzTDoLwiqy-cMZbIujA8FQ,34.11092,-118.28721,2,1,New American,1.0
VndWkH3-0P1c23BZiuuAbg,34.039352,-118.258888,2,1,"New American, Cocktail Bars",
kgA43j16Mh-UEAEP8Y_tTw,34.0580878,-118.2937735,1,2,Chicken Shop,1.0
gKixYY0E8s3G24rRm1V9Uw,34.08365,-118.36293,1,2,"Breakfast & Brunch, New American, Creperies",1.0
ayObtPXjSe0gALk8HVAxKg,34.09108,-118.28308,2,2,"Middle Eastern, Mediterranean",1.0
H-59njjlarE5GFpR5NdyGg,34.033941,-118.229608,1,1,"Korean, New American",1.0
DYmSjWNUbU5tyo_gQ7PO5g,34.03221,-118.36072,2,2,Falafel,1.0
6QeZEUhFk1_vZhWvktKnmA,34.09469,-118.33826,2,1,"Sandwiches, Burgers",1.0
WBP9xApA-nER3t5fKmm-NQ,34.1073,-118.28726,0,2,"Brazilian, Cocktail Bars",
INEbr7OmgiqlMWq5Cta8WA,34.063343344827906,-118.3039401,2,2,"Korean, Barbeque",2.0
WuFpPCZh1o5N_AtVvEHbBA,34.083803,-118.350936,0,2,Mediterranean,
l6eEaR8LMTPjSG4aTpxUxg,34.08251,-118.27324,1,2,"Sandwiches, New American, Cafes",1.0
94ke1pTt8LB8qiqNJyANCQ,34.045134,-118.259852,0,2,Cafes,
_Lk0dfzdBAP2rE7SpvC9nQ,34.1123848946893,-118.338532531681,0,1,"Belgian, Pizza",1.0
n--nWwEfxuhWUFeQn9DmSA,34.0577647,-118.2483375,1,1,"New American, Cocktail Bars, Soul Food",1.0
ifjQzwvW_cW8u88GzMaUWg,34.09839,-118.35565,1,1,"New American, Italian, Cocktail Bars",2.0
1e_j1BtMaTinWLC52RJI9w,34.072403433678865,-118.3593799433384,2,2,"New American, Breakfast & Brunch, Cafes",1.0
qrjj7XeIx2XoFOomNVuT5w,34.0813832,-118.3835378,2,1,"Sushi Bars, Seafood, Breakfast & Brunch",2.0
PX8INO1KIEn9kLGKQz8U-w,34.063757,-118.295838,2,2,"Korean, Barbeque",2.0
kXrHt3XkNd_q5rISuvuvVg,34.0729528592999,-118.375559776552,2,2,"Bubble Tea, German, Sandwiches",1.0
0g5pHUv8YMbdZwLvYN2ZJA,34.0734622217272,-118.32395686871718,1,1,"Bakeries, Breakfast & Brunch, Coffee & Tea",1.0
rpWdiTM-i4i3a3otIxoJnw,34.0253950812194,-118.3433254,2,1,"Coffee & Tea, Breakfast & Brunch, Bars",1.0
0z01cdjtl54ksjzKUMgd_w,34.10557,-118.336994,2,1,"Sushi Bars, Japanese, Seafood",1.0
SREXeeGWWQwKP54fCljwZg,34.0719955,-118.360253,2,2,"French, Sandwiches",2.0
DajaCL3eRWKZcIBuEu_N3g,34.08121172302122,-118.38500590635404,1,1,"Vegetarian, Cocktail Bars, Gluten-Free",1.0
xIz8G6F5VQhn22fEjNg0ag,34.059596,-118.239952,0,2,"Laotian, Asian Fusion",1.0
w2tw_rS7uB-9KwjDkQOg4A,34.0397099,-118.2987956,0,2,"New American, Pop-Up Restaurants",
6iXUCuMp-GVzMcS9vrM5oA,34.06597182512104,-118.23590370222428,1,2,"Tea Rooms, Chinese, Cocktail Bars",1.0
yfVs9_kD1Lk7jV8YD0VTWA,34.062128,-118.313381,0,2,"Korean, Specialty Food, Breakfast & Brunch",
mcHP3IfI1b7bXJZKD6PLHA,34.102039,-118.299858,2,2,"Southern, Comfort Food, Chicken Shop",1.0
pBIelgDRVsiebYpooAfbhw,34.0860326,-118.2915951,0,2,"Street Vendors, Mexican",0.0
cywwDn2SYCoef0PUYOXygw,34.03876,-118.28075,1,2,Salvadoran,1.0
LkxqUpoIxcd0tpIuSdeo-g,34.04463,-118.37855514110493,0,2,"Caribbean, Food Trucks",
IromOzFDU7jttAWgXDeKRQ,34.057005,-118.345578,1,2,"Burgers, Sandwiches, American",1.0
PlQjtbZKOw7exAUfrswhNQ,34.06696,-118.30871,2,2,Korean,0.0
_o6cTaR_pnm2XucZS6fTug,34.0844498,-118.3853226,2,2,Mexican,1.0
ru7TAEo7lkbxMmkbFRGFMw,34.047670607827044,-118.3228358697756,2,2,"Seafood, Latin American",1.0
6i7KnRylm4bhPIApDFSVCg,34.08807911,-118.30895127,2,2,"Chicken Shop, Halal",1.0
JcjsPdnxH7Gst3GRxCmdoQ,34.04644447304319,-118.2353367,1,1,Italian,2.0
ccRQxI1-Zw-fSrrLO4WxpA,28.566098,-81.372986,0,2,"Comfort Food, Food Trucks",1.0
JUOtI0Z9aHSE6JDR2542ig,34.09988,-118.29034,1,2,"Japanese, Sushi Bars",1.0
7ZTFZpHjk3laxykr4XO-BQ,34.062128,-118.313381,0,2,"Sandwiches, Latin American, Korean",
7qZBxWisbeVI34gIeNpP1A,34.10114,-118.318459,2,1,"Seafood, Thai, Barbeque",1.0
vBWYSv3Au1mylKUReJRp2Q,34.0547987,-118.2497291,1,2,New American,
bKeJWK8yxAo0x5y_0kGyVA,34.13166,-118.35262,2,2,"Mexican, Cocktail Bars",2.0
RaKnMxcrsFtx6ii7yO353Q,34.0983351,-118.2977342,0,2,"Middle Eastern, Mediterranean, Vegetarian",0.0
0jz2xat0mqFfT2vdX_0igA,34.0543797,-118.2672801,0,2,Peruvian,
-CW_jNF0-x1RAhlGjX3JUg,34.0620713,-118.3464302,2,2,"Italian, Pizza, Comfort Food",1.0
43gfRC7IsZv1mbsWfC-vHw,34.05809662363733,-118.41734567415982,1,2,"New American, Breakfast & Brunch, Comfort Food",1.0
Wx0ZOK9hVg7w3M5MLqpiMQ,34.13977,-118.205337,1,2,Ethiopian,
S3Ew2sIuhoVB4nSTUmxVBg,34.062057747349726,-118.31332167306284,0,2,Sushi Bars,
zjY4EkcLa4rwMLcDtLkmsw,34.0764581,-118.353002592049,0,2,"Mediterranean, Kosher, Cocktail Bars",2.0
8W9bg0G93FLskZsKxgbutg,34.110622,-118.287668,1,1,"Mexican, Cocktail Bars, Latin American",
EFv3zmZMnPcBwL9v5ke0Dg,33.98151239386371,-118.441800427418,1,2,"Sushi Bars, Vegetarian, Pizza",2.0
nMCeecupa8jfOq7-Dcs6Dg,34.033527,-118.240511,2,2,"Taiwanese, Seafood",2.0
kr9RZATtNwJznY9TaMexUA,34.101795,-118.3323928,2,1,"Bars, Mexican",1.0
fSExg_B-7vzHwB_DBicBBQ,34.052886,-118.297311,0,2,"Asian Fusion, Tapas Bars, Cocktail Bars",
JD6tyqraOsi5xF10J0KEwQ,34.09030433,-118.34603833,2,1,"Asian Fusion, Cocktail Bars, Noodles",1.0
vZYsH-d7k7COPUmyvKthcA,34.0118218302658,-118.28228261103948,0,2,"Thai, Specialty Food, Food Delivery Services",1.0
P5o_Fl-kkGLrsbdpNgj4pw,33.98704416113149,-118.44177523308416,0,2,"Korean, Barbeque",
Nb6Qle4iE3eQsUe_rAR6EQ,34.06153,-118.31303,0,2,"Korean, Bars",
iBAScvqX3xilR9IshyyiMA,34.04122379392163,-118.26517090669006,0,1,"Japanese, Food Trucks",
l5xPawJ1xui80qLKzGE5RA,34.07567,-118.32328,1,1,"Italian, Caterers, Pizza",1.0
EKrVpJqTXBjbbJPgHusibQ,34.049526,-118.358656,2,1,Cajun/Creole,1.0
JcjsPdnxH7Gst3GRxCmdoQ,34.04644447304319,-118.2353367,1,1,Italian,2.0
ccRQxI1-Zw-fSrrLO4WxpA,28.566098,-81.372986,0,2,"Comfort Food, Food Trucks",1.0
JUOtI0Z9aHSE6JDR2542ig,34.09988,-118.29034,1,2,"Japanese, Sushi Bars",1.0
7ZTFZpHjk3laxykr4XO-BQ,34.062128,-118.313381,0,2,"Sandwiches, Latin American, Korean",
7qZBxWisbeVI34gIeNpP1A,34.10114,-118.318459,2,1,"Seafood, Thai, Barbeque",1.0
vBWYSv3Au1mylKUReJRp2Q,34.0547987,-118.2497291,1,2,New American,
bKeJWK8yxAo0x5y_0kGyVA,34.13166,-118.35262,2,2,"Mexican, Cocktail Bars",2.0
RaKnMxcrsFtx6ii7yO353Q,34.0983351,-118.2977342,0,2,"Middle Eastern, Mediterranean, Vegetarian",0.0
0jz2xat0mqFfT2vdX_0igA,34.0543797,-118.2672801,0,2,Peruvian,
-CW_jNF0-x1RAhlGjX3JUg,34.0620713,-118.3464302,2,2,"Italian, Pizza, Comfort Food",1.0
43gfRC7IsZv1mbsWfC-vHw,34.05809662363733,-118.41734567415982,1,2,"New American, Breakfast & Brunch, Comfort Food",1.0
Wx0ZOK9hVg7w3M5MLqpiMQ,34.13977,-118.205337,1,2,Ethiopian,
S3Ew2sIuhoVB4nSTUmxVBg,34.062057747349726,-118.31332167306284,0,2,Sushi Bars,
zjY4EkcLa4rwMLcDtLkmsw,34.0764581,-118.353002592049,0,2,"Mediterranean, Kosher, Cocktail Bars",2.0
8W9bg0G93FLskZsKxgbutg,34.110622,-118.287668,1,1,"Mexican, Cocktail Bars, Latin American",
EFv3zmZMnPcBwL9v5ke0Dg,33.98151239386371,-118.441800427418,1,2,"Sushi Bars, Vegetarian, Pizza",2.0
nMCeecupa8jfOq7-Dcs6Dg,34.033527,-118.240511,2,2,"Taiwanese, Seafood",2.0
kr9RZATtNwJznY9TaMexUA,34.101795,-118.3323928,2,1,"Bars, Mexican",1.0
fSExg_B-7vzHwB_DBicBBQ,34.052886,-118.297311,0,2,"Asian Fusion, Tapas Bars, Cocktail Bars",
JD6tyqraOsi5xF10J0KEwQ,34.09030433,-118.34603833,2,1,"Asian Fusion, Cocktail Bars, Noodles",1.0
vZYsH-d7k7COPUmyvKthcA,34.0118218302658,-118.28228261103948,0,2,"Thai, Specialty Food, Food Delivery Services",1.0
E-8QVQA30Zzw4EG3MgsXUg,34.06245574407375,-118.2976682111621,0,2,"Kebab, Hot Pot",
P5o_Fl-kkGLrsbdpNgj4pw,33.98704416113149,-118.44177523308416,0,2,"Korean, Barbeque",
Nb6Qle4iE3eQsUe_rAR6EQ,34.06153,-118.31303,0,2,"Korean, Bars",
iBAScvqX3xilR9IshyyiMA,34.04122379392163,-118.26517090669006,0,1,"Japanese, Food Trucks",
l5xPawJ1xui80qLKzGE5RA,34.07567,-118.32328,1,1,"Italian, Caterers, Pizza",1.0
EKrVpJqTXBjbbJPgHusibQ,34.049526,-118.358656,2,1,Cajun/Creole,1.0
7BZjZLN-YDmFb4Y3N-3aJw,34.09856471008592,-118.30301318583778,2,2,"Japanese, Sushi Bars, Hot Pot",1.0
-XwCatxfjyujeYbhh6ukrQ,34.075313,-118.323881,2,2,"Beer, Wine & Spirits, Sandwiches, Cheese Shops",1.0
9KvPZul13HhcgbDIPE50Tg,34.076099,-118.308832,0,2,"Hawaiian, Filipino",
ktn9AX_cmEqeEDjqdLynzg,34.072601,-118.370773,1,2,"Korean, Asian Fusion",1.0
PXYKRPkEcf4Mczfp_AfP0w,34.07352367484813,-118.21420185267272,2,2,"Food Stands, Mexican",0.0
WXikaEhId91eh1EAo45Ddg,34.0666,-118.3087,1,2,"Mediterranean, Persian/Iranian, Halal",1.0
CXmJB5LZeda27UeBGzk75Q,34.0668715,-118.3615645,2,1,"Vietnamese, Noodles, Bubble Tea",1.0
m-GWL0-PY4oo3LGODpM4IA,34.0893533,-118.2764842,0,2,"Pizza, Wine Bars, Italian",
xPlyX_l_f_Eh3G5YlX6aXA,34.07189115920937,-118.3653948,0,2,Thai,1.0
varmccdK-LO9tbWlzeyfyw,34.08217,-118.30929,1,2,Soul Food,1.0
JYGPEUZy4k5ObXGIjcD3DA,34.06383295052755,-118.30612569141432,2,2,"Korean, Barbeque, Buffets",2.0
PG8AH9RUleG845zm6ATRJA,34.09096,-118.37185,1,2,"Mexican, Beer Bar, Breakfast & Brunch",1.0
9T2bBH4n0_i7KhE0kPQiPw,34.0768811,-118.2580069,1,2,"Cafes, Juice Bars & Smoothies, Breakfast & Brunch",1.0
AGyxcozRYuFPpRD-nBRu0Q,34.030029,-118.383983,2,2,"Italian, Wine Bars",1.0
q74_8BUGymExrHKAsF6l2A,34.08217,-118.30929,0,2,"Chicken Shop, Pan Asian, Singaporean",
OsLpB7cWHwsNyiH8-gedoA,34.10196,-118.30475,2,1,Thai,1.0
j7zBQ2dfP5QDVH8n33X9cg,34.0284352846134,-118.275783478992,0,1,"Chinese, Noodles",0.0
rLKI1EzuwGUFixHtqXqZ9g,34.101411,-118.341748,2,1,"Burgers, Diners, American",1.0
sHMQqLZqaMCZa5ICqpGiNg,34.05531469002796,-118.29178849172808,2,2,"Korean, Seafood, Live/Raw Food",1.0
orLQGo7Nitm0Buj6CMAXDw,34.102342,-118.33999,0,2,Japanese,
cJcf74uix2OELGHzsMhaPQ,34.072103,-118.367278,2,2,"Barbeque, Caterers, American",1.0
_S7e8_ckHrHcJpG0qO0AjQ,34.076418,-118.349103,1,2,"Barbeque, Korean",
g1RqknBKd1r1ajHW8xhAkQ,34.10145472844192,-118.32601257150796,2,2,"Breakfast & Brunch, Burgers",1.0
USSwmlsZWgoxCIcfRlPKag,34.00520832924899,-118.3317730784765,0,2,Cafes,
xInbYfhJbFlSMJ65mPerXA,34.0524482727051,-118.255325317383,0,2,"Food Trucks, Spanish, Seafood",
fTC8HoPbbi1pHl2X9eRxLw,34.04138901368765,-118.35635570230272,0,1,"Food Trucks, Vietnamese",
K8JWSdSz_IYyjGvv0RSBiA,34.025087,-118.394109,1,2,Food Court,1.0
AL2EBhiZVDvrX6Q13z8NCw,34.060291335577396,-118.25776981260285,0,2,"Asian Fusion, Food Trucks, Korean",1.0
-Z-9YfCsSJCyfz0mtHG14w,34.08053,-118.38815,2,1,"Modern European, Cocktail Bars",2.0
Aq1vM8LCcb8mdpCOKCdlsw,34.07267,-118.25178,1,2,Izakaya,2.0
cXfXb64EcLHYlcs_ebXSQg,30.0628157,-91.9341485,0,2,"Cajun/Creole, Burgers, Food Trucks",
JV-Q2G83MyhvnzurmR3mwQ,34.08436,-118.38545,1,2,"New American, Cocktail Bars",1.0
ulnuMzWVV3tuziz0R5IsTg,34.08399014321688,-118.3568115,0,2,"Mexican, Cocktail Bars",2.0
i7DTjyOXM4sSHNzU9Ghvuw,34.0908388,-118.3697416,2,1,"New American, Venues & Event Spaces, Breakfast & Brunch",2.0
4MFZnqY59zuafZTP1UQQWA,34.08370137639582,-118.30966856951208,1,1,"Delis, Italian, Sandwiches",1.0
x9uC3-5WythdfzoIOCK6iQ,34.1116,-118.287737,2,1,"Bars, Breakfast & Brunch, New American",1.0
xKNt9px8lSXTAUQDLwUfHw,34.04621925121103,-118.21720261539384,1,2,"Tacos, Breakfast & Brunch, Cafes",1.0
Rd_IrRGjqsxsvaXoaTqcVw,34.0999892586258,-118.329377017197,2,1,"New American, Cocktail Bars",1.0
8zuw4OVrmrsa4KApcp2edA,34.07188457823081,-118.27339060000315,1,2,"Coffee & Tea, Breakfast & Brunch, Patisserie/Cake Shop",1.0
10cBgJc-d8biKAAL_Bk0CA,34.098273,-118.306147,1,2,Thai,0.0
aK4o0_9VeqkScha4PizDdw,34.04083326272804,-118.3486287,0,2,"Convenience Stores, Candy Stores, Sandwiches",
sYcLm4n3k-FYZm_bKTUJ-g,34.0574299,-118.30658,1,1,"Korean, Soup, Noodles",1.0
RQoD2ucHJJQpCevVNPlLxQ,34.06693,-118.4105,2,1,"New American, Lounges, Tapas/Small Plates",2.0
pxg3VJKR9sA7cJqgXFTrSw,34.07161183604849,-118.2725989,2,2,Filipino,1.0
KRt72M48zUfXQv6yGH5EQQ,34.04580780000001,-118.23407108220891,1,2,"Wine Bars, Italian, Pizza",1.0
aZ6H6jzn3KO_Rznp3l-YzQ,34.072530477423925,-118.3705086,0,2,"Wine Bars, Burgers",1.0
eFSyURx8qNHWpXoV_zCLbg,34.057289738210116,-118.3092634890533,0,2,"Donuts, Desserts, Sandwiches",
Lqmd-E8G7qOlrki2V_QyIw,34.09846,-118.32197,1,1,"Hookah Bars, Cocktail Bars, Mediterranean",1.0
np1ower-PdvK6U7Ixtxm8g,34.06135779060721,-118.2994513,0,2,"Noodles, Korean, Chinese",
7ykDFudSSYFq3RPuSxO77A,34.046804,-118.238826,0,2,"Japanese, Hot Pot, Seafood",2.0
GS3pkYEfqsBeX6pi5iGQyA,34.0945698490726,-118.32926,0,2,"Italian, Desserts",2.0
g5s8qBx7_uUU-3pALdvCMQ,34.050052,-118.242365551451,2,2,Japanese,0.0
J_brGEHHikhvEUiVVwVCsg,34.03267445356502,-118.35856351365328,1,1,"Bakeries, Cafes, Coffee & Tea",1.0
8Dle2edMxFcYbEwbTUc5rQ,34.10078,-118.29077,1,2,"Shaved Ice, Hawaiian",0.0
Wjckf5QPdVQw1ZG82zEarA,34.06142,-118.310424,2,2,"Brazilian, Steakhouses, Wine Bars",2.0
q3uaUrleF1JmntSAY0fb7w,34.061251,-118.299049,1,2,Hawaiian,
